,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
12825,{559562fe-1ddf-4085-a16f-bd5855fd0fe7},HORS_SDC,Commerce rue,2023/06/07,2222,avenue,,Dollard,,2222 avenue Dollard ,0,H8N1S6,RC,,Billard Ville Adda,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032425.48,294123.38,45.4316904823244,-73.63645315073613
12828,{912c55df-9328-4b52-9ac4-693b48696da8},HORS_SDC,Commerce rue,2023/06/07,2190,avenue,,Dollard,,2190 avenue Dollard ,,H8N1S6,RC,,Domino's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032384.9,294148.68,45.431325708215255,-73.63612892912052
12829,{10a2604b-13a3-484c-90de-00c4ffff80d1},HORS_SDC,Commerce rue,2023/06/07,2150,avenue,,Dollard,,2150 avenue Dollard ,,H8N1S6,RC,,Pind lasalle,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.facebook.com/pindlasalle/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032377.48,294154.14,45.43125902233903,-73.63605898823275
12832,{acd27edf-ff5d-40a7-b40e-4be752e5fafa},HORS_SDC,Commerce rue,2023/06/07,8699,avenue,,Dollard,,8699 avenue Dollard ,,H8N1S2,RC,,Wendy's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://order.wendys.com/categories?site=menu,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032368.94,294279.09,45.43118406598626,-73.63446190864255
12843,{470e0f44-2874-4c36-805d-b4eb3014da6f},HORS_SDC,Commerce rue,2023/06/07,8481,boulevard,,Newman,,8481 boulevard Newman ,,H8N2Y7,RC,,Tim Hortons,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,timhortons.com,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032461.63,294486.27,45.43202122518925,-73.63181603321587
12850,{72ff97a5-49f1-460e-82bd-8421257faa51},HORS_SDC,Commerce rue,2023/06/07,1520,boulevard,,Newman,,1520 boulevard Newman ,,H8N1Y5,RC,,Scores,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.scores.ca/en/scores-rotisserie-lasalle#map,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032407.03,294544.65,45.431530764549365,-73.63106877253462
12853,{a904a1e9-a4b1-4442-83cb-10a940900588},HORS_SDC,Commerce rue,2023/06/07,2144,avenue,,Dollard,,2144 avenue Dollard ,,H8N1S6,RC,,Pind Lasalle,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Oui,Non,Non,5032371.57,294159.68,45.43120592540166,-73.63598805771919
12857,{f9586c67-ff1a-4e39-b77d-8cf26bdf8f88},HORS_SDC,Commerce rue,2023/06/07,8460,boulevard,,Newman,,8460 boulevard Newman ,,H8N1Y5,RC,,Starbucks,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,https://fr.starbucks.ca/store-locator/store/1013176/newman-shevchenko-8460-boulevard-newman-lasalle-qc-h-8-n-1-y-5-ca,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032441.83,294630.27,45.43184516349456,-73.62997523752561
12863,{6f8ee1e7-c4fd-414a-ba62-acee1e63ad4b},HORS_SDC,Commerce rue,2023/06/07,8300,boulevard,,Newman,,8300 boulevard Newman ,,H8N1X9,RC,,McDonald's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032609.48,294774.48,45.43335584786866,-73.62813558636279
12867,{aa13302f-d2c8-4439-bb4f-ea7cfadb0888},HORS_SDC,Commerce rue,2023/06/07,8201,boulevard,,Newman,,8201 boulevard Newman ,,H8N1Y1,RC,,La Belle Province,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Rampe d'accès,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032654.18,294697.95,45.4337569802276,-73.6291146155543
12869,{19524c9e-902f-4ab1-9c0e-83921ea6f434},HORS_SDC,Commerce rue,2023/06/07,8195,boulevard,,Newman,,8195 boulevard Newman ,,H8N1Y1,RC,,Shish poulet,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://www.shishpouletlasalle.com/,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032661.61,294703.68,45.43382392197902,-73.6290415336256
12870,{10e47d37-d593-4786-9bdf-4dbf24054629},HORS_SDC,Commerce rue,2023/06/07,8185,boulevard,,Newman,,8185 boulevard Newman ,,H8N1Y1,RC,,BAR altima,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032667.68,294708.33,45.4338786101119,-73.62898222700284
12873,{59271160-c2d5-4e9e-8ba1-4856ca29fb92},HORS_SDC,Commerce rue,2023/06/07,8171,boulevard,,Newman,,8171 boulevard Newman ,,H8N1Y1,RC,,Chez Lien,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032682.53,294718.98,45.43401239173315,-73.62884641468116
12880,{583db5c8-7de2-4794-b42a-d3b39f9feba0},HORS_SDC,Commerce rue,2023/06/07,1439,boulevard,,Shevchenko,,1439 boulevard Shevchenko ,,H8N1P2,RC,,Bar Code Café,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,https://www.facebook.com/BarCode1439/,Rampe d'accès,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032401.18,295232.07,45.431487866492496,-73.62228318680549
12881,{0ee6ea8b-b867-45ac-9d77-7e02722fa1e8},HORS_SDC,Commerce rue,2023/06/07,1479,boulevard,,Shevchenko,,1479 boulevard Shevchenko ,,H8N1P2,RC,,Pizzeria Lasalle,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://newlasallepizzeria.com/,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Oui,Non,Non,5032402.08,295147.03,45.43149479645731,-73.62337004512186
12882,{92620647-327a-4a22-9b51-9aceb2b64beb},HORS_SDC,Commerce rue,2023/06/07,1551,boulevard,,Shevchenko,,1551 boulevard Shevchenko ,,H8N1P3,RC,,PFK,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.kfc.ca/menu/overview,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032412.67,295010.75,45.431588196356174,-73.62511196141108
12886,{6a2fd406-0a3b-4321-bc12-70e7842fa437},HORS_SDC,Commerce rue,2023/06/07,1500,rue,,Lemieux,,1500 rue Lemieux ,,H8N2B5,RC,,Le Poké Station,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032332.06,295109.77,45.430864204449456,-73.62384486285075
12888,{48f5affe-056a-426a-a496-c0c929017707},HORS_SDC,Commerce rue,2023/06/07,1492,boulevard,,Shevchenko,,1492 boulevard Shevchenko ,,H8N2B5,RC,,Chez Georges,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,http://www.cynditurnerpromotions.com/,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032333.68,295123.1,45.43087896664423,-73.62367453454937
12901,{d2a17500-867a-45af-94ad-a88f822160d6},HORS_SDC,Commerce rue,2023/06/07,8080,boulevard,,Newman,,8080 boulevard Newman ,,H8N1X9,RC,,Caribbean paradise,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://www.caribbeanparadiserestaurant.ca/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032718.58,294854.19,45.43433872460446,-73.62711903558167
12904,{e0166123-655a-4013-a075-5624d3df985f},HORS_SDC,Commerce rue,2023/06/07,8061,boulevard,,Newman,,8061 boulevard Newman ,,H8N2N9,RC,,Sushi Shop,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032817.285354401,294847.4527584409,45.43522683061291,-73.62720713972146
12905,{d675d8c0-0eb2-42a4-9e1e-d063330112f4},HORS_SDC,Commerce rue,2023/06/07,8051,boulevard,,Newman,,8051 boulevard Newman ,,H8N2N9,RC,,Thaï Express,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032823.351756207,294852.1885056273,45.43528148662492,-73.62714673383357
12906,{eee7eb76-034b-406d-824b-0105da700369},HORS_SDC,Commerce rue,2023/06/07,8051,boulevard,,Newman,,8051 boulevard Newman ,,H8N2N9,RC,,ARAHOVA SOUVLAKI LASALLE,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://arahova-souvlaki.ca/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032829.3152370285,294849.3383430821,45.43533510855135,-73.62718328287832
12911,{075348e2-f824-4780-ae64-784e5d48eb67},HORS_SDC,Commerce rue,2023/06/07,7979,boulevard,,Newman,,7979 boulevard Newman ,,H8N2N9,RC,,St-Hubert,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.st-hubert.com/fr/restaurants/trouver-un-restaurant.html,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032910.96,294862.47,45.43606997703528,-73.62701709258327
12915,{176b8ae0-78c8-4103-b78d-9309e55da1b6},HORS_SDC,Commerce rue,2023/06/07,7919,boulevard,,Newman,,7919 boulevard Newman ,,H8N2N9,RC,,Subway,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032953.37,294930.88,45.43645257304865,-73.62614356871407
12917,{3d8bee0c-0db2-4854-b777-1f31ef790818},HORS_SDC,Commerce rue,2023/06/07,2074,rue,,Thierry,,2074 rue Thierry ,,H8N2N8,RC,,Pizzeria Redipizza,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://redipizza.ca/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032965.21,294896.0,45.43655862225442,-73.62658962445781
12918,{4cb5c332-6b1b-4370-8449-0c890c59c63a},HORS_SDC,Commerce rue,2023/06/07,2062,rue,,Thierry,,2062 rue Thierry ,,H8N2N8,RC,,Bar San Remo,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032970.72,294888.34,45.43660809552383,-73.62668764161589
12926,{19d3f95b-140f-4793-bd0a-328136fdc7cf},HORS_SDC,Commerce rue,2023/06/07,7881,boulevard,,Newman,,7881 boulevard Newman ,,H8N1X7,RC,,Harvey's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033002.15,294964.35,45.43689199225722,-73.6257167477544
12927,{0b425de9-c060-43d8-856b-f6e7c2168215},HORS_SDC,Commerce rue,2023/06/07,2051,rue,,Thierry,,2051 rue Thierry ,,H8N2J2,RC,,Bar station 77,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033025.15,294950.27,45.43709875987774,-73.625897172434
12939,{9eb1e2d2-114c-4026-a68a-03e24d42ce96},HORS_SDC,Commerce rue,2023/06/07,7773,boulevard,,Newman,,7773 boulevard Newman ,,H8N1W4,RC,,Central Bergham,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,www.bergham.com,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Oui,5033103.66,294998.76,45.43780591465946,-73.62527895540323
12941,{04aee7f3-2ee0-4bc6-bdfd-97b037333737},HORS_SDC,Commerce rue,2023/06/07,7763,boulevard,,Newman,,7763 boulevard Newman ,,H8N1W4,RC,,Sushi Newman,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033123.43,295010.49,45.437983979613314,-73.62512941842957
12943,{a9cae987-8e92-4bcd-bda3-50be4db810b4},HORS_SDC,Commerce rue,2023/06/07,7757,boulevard,,Newman,,7757 boulevard Newman ,,H8N1X7,RC,,Boustan,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033140.71,295024.56,45.438139670791486,-73.62494992152818
12947,{532e26f9-fb86-499a-8be8-f11cf9cdc131},HORS_SDC,Commerce rue,2023/06/07,7745,boulevard,,Newman,,7745 boulevard Newman ,,H8N1X7,RC,,Pizza Pizza,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www5.pizzapizza.ca/store/321/delivery?utm_source=sem&utm_medium=cpc&utm_campaign=paid_search,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033164.47,295045.11,45.43835376249254,-73.62468772547037
12948,{40e18602-9f10-4cbd-97bb-212c7eaab31b},HORS_SDC,Commerce rue,2023/06/07,7741,boulevard,,Newman,,7741 boulevard Newman ,,H8N1X7,RC,,Coco Frutti,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033171.32,295050.15,45.43841547260974,-73.62462344040844
12949,{5a28c195-ab4c-4d08-ba42-d5be9ae2baab},HORS_SDC,Commerce rue,2023/06/07,7737,boulevard,,Newman,,7737 boulevard Newman ,,H8N1X7,RC,,L'ABC DES SAVEURS THÉ CAFÉ BONBONS,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,https://abcdessaveurs.ca/,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033178.38,295055.19,45.43847907237792,-73.62455915936422
12953,{a845b19b-74ab-42ca-bc16-0ecc60c9e109},HORS_SDC,Commerce rue,2023/06/07,7681,boulevard,,Newman,,7681 boulevard Newman ,,H8N1X7,RC,,Nawab Punjab ,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033214.49,295131.87,45.43880507327575,-73.62357975072345
12962,{4e3dafef-8141-42a3-990c-e62b4b17b776},HORS_SDC,Commerce rue,2023/06/07,7577,boulevard,,Newman,,7577 boulevard Newman ,,H8N1X3,RC,,O SUSHI,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.osushi.ca/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033353.56,295201.23,45.44005745205412,-73.62269590362786
12963,{98781fae-6e69-4f5d-9181-ac36fd1587c7},HORS_SDC,Commerce rue,2023/06/07,7575,boulevard,,Newman,,7575 boulevard Newman ,,H8N1X3,RC,,Pizza pizza,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033359.62,295205.55,45.4401120423316,-73.622640802313
12964,{25416b5c-4e4d-49ab-887b-cfc64599ead9},HORS_SDC,Commerce rue,2023/06/07,7573,boulevard,,Newman,,7573 boulevard Newman ,,H8N1X3,RC,,Cora Déjeuners et dîners,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.chezcora.com/fr/restaurants-dejeuner/quebec/Cora-Lasalle,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033365.92,295209.63,45.44016878893224,-73.62258877332225
12965,{98429e7d-ae35-49c3-95c8-21f84f0d02d2},HORS_SDC,Commerce rue,2023/06/07,7569,boulevard,,Newman,,7569 boulevard Newman ,,H8N1X3,RC,,Kazo,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033372.79,295213.32,45.44023065931173,-73.62254174043511
12973,{1ab00b8c-b779-499f-bcaf-f50eedb77839},HORS_SDC,Commerce rue,2023/06/07,7559,boulevard,,Newman,,7559 boulevard Newman ,,H8N1X3,RC,,Presotea,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Café, Salon de thé",722512.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033397.0,295247.25,45.44044897771808,-73.62210850622769
12976,{7fa9baec-3c9c-4c35-abfe-eb87cc1fdff9},HORS_SDC,Commerce rue,2023/06/07,7401,boulevard,,Newman,,7401 boulevard Newman ,360,H8N1X3,RC,,RESTAURANT EGGSQUIS,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033414.11,295310.67,45.4406038059763,-73.62129817821905
12979,{079585f4-dfea-4f6a-8fc7-4c5038aff22e},HORS_SDC,Commerce rue,2023/06/07,7401,boulevard,,Newman,,7401 boulevard Newman ,0,H8N1X3,RC,,Le Taklamakan,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033435.46,295279.5,45.44079550036775,-73.62169701881552
12985,{cc404696-e0db-4243-b2ab-91294e1552c5},HORS_SDC,Commerce rue,2023/06/07,7401,boulevard,,Newman,,7401 boulevard Newman ,210,H8N1X3,RC,,KINZO Bingo Café,D,"Restauration, divertissement et hôtellerie",21,Débits de boisson,90,"Bar, Bistro, Pub, Salles de billard",722410.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033479.18,295209.12,45.44118795316441,-73.62259749956436
12990,{b77f483d-90f2-4b06-9f93-a09e8a206772},HORS_SDC,Commerce rue,2023/06/07,7205,boulevard,,Newman,,7205 boulevard Newman ,,H8N2K3,RC,,Petinos,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.restomontreal.ca/resto/buffet-vichy-montreal/143/fr/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033674.68,295622.07,45.4429527053214,-73.6173225965166
13003,{7dab9013-64a5-4140-b971-ec8757400fa8},HORS_SDC,Commerce rue,2023/06/07,7401,boulevard,,Newman,,7401 boulevard Newman ,1,H8N1X3,RC,,RESTAURANT Ping,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.menupix.com/montreal/restaurants/8063393/Chez-Ping-LaSalle-QC,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5033641.9,295216.59,45.44265229282301,-73.62250518291862
13011,{3417d36b-9793-43fe-87d4-ef7279f095cf},HORS_SDC,Commerce rue,2023/06/07,6797,boulevard,,Newman,,6797 boulevard Newman ,B,H8N3E4,RC,,McDonald's,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://www.mcdonalds.com/ca/en-ca/location/quebec/lasalle/wm-lasalle/wal-mart-6797-boul-newman-/29173.html,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5034703.26,296166.3,45.45221531914584,-73.61038378862649
13012,{819de9de-1ee5-435b-9525-8f3f4f9ed573},HORS_SDC,Commerce rue,2023/06/07,6857,boulevard,,Newman,,6857 boulevard Newman ,,H8N3E4,RC,,Boston Pizza,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,https://bostonpizza.com/en/locations/lasalle.html,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5034409.26,296177.94,45.44956990454901,-73.6102298172183
13019,{78307240-8654-43c4-b73d-d5327c748918},HORS_SDC,Commerce rue,2023/06/07,6817,boulevard,,Newman,,6817 boulevard Newman ,,H8N3E4,RC,,Allô! Mon Coco,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://allomoncoco.com/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5034354.55,296254.18,45.44907853303493,-73.60925418136816
13029,{3dc42b5d-e857-41b7-adfd-86c47ee40655},HORS_SDC,Commerce rue,2023/06/07,9550,rue,,Jean-Milot,,9550 rue Jean-Milot ,,H8R1X7,RC,,Carib Patties,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://caribpatties.com/,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032309.19,293230.0,45.43062983443654,-73.64786815476671
13044,{415b8973-e24d-431b-888e-9bf4300b959f},HORS_SDC,Commerce rue,2023/06/07,408,avenue,,Lafleur,,408 avenue Lafleur ,,H8R1S9,RC,,RESTAURANT LASALLE CARRIBBEAN,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032488.794804335,293233.1135370293,45.43224606249122,-73.64783258263033
13048,{7333808f-4f32-4637-bd1f-1916b45ec565},HORS_SDC,Commerce rue,2023/06/07,406,avenue,,Lafleur,,406 avenue Lafleur ,,H8R1S9,RC,,RESTAURANT MISOYA,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032480.9,293257.44,45.432175422946536,-73.64752149307124
13059,{7ea74ef5-4e34-4e6f-b8b3-1302c605d476},HORS_SDC,Commerce rue,2023/06/07,1031,avenue,,90e,,1031 90e avenue ,,H8R3A4,RC,,Manzo Pizzeria,D,"Restauration, divertissement et hôtellerie",49,Restauration,121,"Restaurants rapides, Cantines",722512.0,http://www.manzopizza.com/,Non,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5031946.87,293905.05,45.42738033245384,-73.63923290268242
13060,{5ff8c679-8591-4f03-b927-1150e039a7f0},HORS_SDC,Commerce rue,2023/06/07,1704,avenue,,Dollard,,1704 avenue Dollard ,,H8N1T8,RC,,RESTAURANT LA CAMPAGNOLA,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,https://www.lacampagnola.ca/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032076.7,294534.93,45.42855813959866,-73.63118611125725
13061,{0649e5b5-5239-49de-b230-98a6b74ece85},HORS_SDC,Commerce rue,2023/06/07,1708,avenue,,Dollard,,1708 avenue Dollard ,,H8N1T8,RC,,La campagnola,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,http://www.lacampagnola.ca/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032081.15,294530.55,45.42859811873773,-73.63124217906199
13065,{4cfc6ce1-17f3-4b7a-a9d7-658ac3b55ae8},HORS_SDC,Commerce rue,2023/06/07,1756,avenue,,Dollard,,1756 avenue Dollard ,,H8N1T8,RC,,BOCCI RESTAURANT,D,"Restauration, divertissement et hôtellerie",49,Restauration,120,Restaurants,722511.0,boccirestaurant.com,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032102.86,294474.09,45.42879264539603,-73.63196417559736
